customer_id,gender,senior_citizen,tenure_months,monthly_charges,contract_type,internet_service,online_security,tech_support,payment_method,support_calls,total_charges,churn
327,Male,0,7,114.32,Month-to-month,Fiber optic,1,1,UPI,6,800.24,1
328,Male,0,67,43.71,One year,Fiber optic,0,1,Bank transfer,5,2928.57,1
329,Female,0,65,30.76,Month-to-month,Fiber optic,0,0,Credit card,2,1999.4,1
330,Female,1,36,96.81,Month-to-month,Fiber optic,1,0,Bank transfer,4,3485.16,0
331,Male,0,25,70.05,Month-to-month,Fiber optic,1,0,Debit Card,0,1751.25,1
332,Male,0,37,63.38,Month-to-month,Fiber optic,0,1,Debit Card,6,2345.06,0
333,Female,0,1,44.95,One year,Fiber optic,1,0,Credit card,3,44.95,1
334,Male,1,15,74.75,One year,DSL,1,1,Bank transfer,3,1121.25,0
335,Female,1,37,47.44,Month-to-month,DSL,0,1,Debit Card,6,1755.28,0
336,Female,0,13,110.16,Two year,Fiber optic,0,1,Bank transfer,4,1432.08,0
337,Male,0,8,41.52,Month-to-month,DSL,0,0,Debit Card,2,332.16,1
338,Male,0,5,108.44,Month-to-month,No,0,0,UPI,4,542.2,1
339,Female,1,60,75.94,Month-to-month,DSL,0,0,UPI,6,4556.4,1
340,Female,0,1,102.85,Month-to-month,DSL,1,0,Credit card,7,102.85,1
341,Male,1,36,91.28,Month-to-month,No,1,1,Credit card,1,3286.08,0
342,Female,0,35,89.67,Month-to-month,Fiber optic,1,0,Bank transfer,4,3138.45,0
343,Male,0,66,52.43,One year,DSL,1,0,Credit card,5,3460.38,1
344,Female,0,63,43.39,Month-to-month,Fiber optic,1,0,Bank transfer,7,2733.57,0
345,Male,0,23,41.09,One year,Fiber optic,0,1,UPI,6,945.07,1
346,Male,0,9,105.72,Month-to-month,Fiber optic,0,0,UPI,7,951.48,1
347,Male,0,34,102.04,Two year,DSL,1,1,Debit Card,5,3469.36,0
348,Female,0,46,64.06,One year,Fiber optic,0,0,Bank transfer,7,2946.76,0
349,Female,0,4,33.24,Month-to-month,Fiber optic,0,0,UPI,7,132.96,1
350,Male,0,30,58.23,One year,DSL,0,0,UPI,6,1746.9,0
351,Female,0,3,81.93,Month-to-month,Fiber optic,1,0,Bank transfer,1,245.79,0
352,Male,1,14,65.44,One year,Fiber optic,0,1,Debit Card,5,916.16,1
353,Male,1,60,98.02,Month-to-month,Fiber optic,1,0,Debit Card,5,5881.2,1
354,Female,1,45,119.76,One year,Fiber optic,0,0,Debit Card,0,5389.2,1
355,Female,1,34,39.11,One year,DSL,0,1,Debit Card,3,1329.74,1
356,Male,0,45,65.97,Month-to-month,DSL,0,1,UPI,5,2968.65,1
357,Female,0,61,63.1,Month-to-month,Fiber optic,1,1,Bank transfer,3,3849.1,1
358,Female,0,16,50.45,One year,Fiber optic,0,0,Bank transfer,6,807.2,1
359,Male,0,66,39.81,Month-to-month,Fiber optic,1,0,UPI,2,2627.46,0
360,Male,0,40,26.57,Month-to-month,Fiber optic,0,1,UPI,4,1062.8,0
361,Female,0,17,108.71,Month-to-month,DSL,0,1,UPI,0,1848.07,0
362,Male,0,34,61.98,Month-to-month,DSL,0,1,Credit card,6,2107.32,1
363,Male,0,16,69.69,Two year,Fiber optic,0,0,Bank transfer,1,1115.04,1
364,Female,0,60,111.69,Month-to-month,DSL,0,1,Bank transfer,2,6701.4,1
365,Male,0,66,97.63,Month-to-month,Fiber optic,0,1,Bank transfer,7,6443.58,1
366,Male,0,66,33.05,One year,DSL,1,0,Debit Card,0,2181.3,1
367,Female,0,13,76.54,One year,Fiber optic,0,1,UPI,0,995.02,0
368,Female,1,56,64.23,Month-to-month,DSL,0,1,UPI,6,3596.88,0
369,Male,0,31,99.72,Month-to-month,Fiber optic,1,0,UPI,1,3091.32,0
370,Male,0,34,92.42,Two year,Fiber optic,0,0,Credit card,1,3142.28,0
371,Female,1,39,89.04,One year,DSL,0,1,Bank transfer,3,3472.56,0
372,Female,1,67,54.05,Month-to-month,DSL,0,0,UPI,4,3621.35,1
373,Female,1,8,100.5,Month-to-month,DSL,0,0,Credit card,6,804.0,1
374,Female,0,55,25.24,Month-to-month,Fiber optic,0,0,UPI,2,1388.2,0
375,Male,0,27,35.96,Month-to-month,DSL,1,0,Debit Card,4,970.92,0
376,Female,0,53,53.56,Month-to-month,Fiber optic,0,1,Bank transfer,2,2838.68,1
377,Female,0,39,27.68,Two year,No,0,0,Credit card,0,1079.52,1
378,Male,0,65,43.5,Month-to-month,Fiber optic,0,0,UPI,5,2827.5,1
379,Female,0,17,103.02,One year,DSL,1,1,Bank transfer,5,1751.34,1
380,Male,0,30,114.83,Month-to-month,No,0,0,Credit card,6,3444.9,1
381,Female,0,53,50.46,One year,DSL,1,0,Bank transfer,1,2674.38,0
382,Female,0,13,46.45,One year,Fiber optic,1,1,Bank transfer,1,603.85,0
383,Female,0,21,47.99,Month-to-month,Fiber optic,1,0,Debit Card,7,1007.79,1
384,Male,0,19,47.77,Month-to-month,Fiber optic,1,0,Bank transfer,0,907.63,1
385,Male,0,53,23.59,Month-to-month,Fiber optic,0,1,Credit card,0,1250.27,0
386,Female,0,19,112.69,Two year,DSL,1,1,Bank transfer,2,2141.11,0
387,Male,1,57,41.37,Two year,DSL,0,1,Credit card,0,2358.09,0
388,Male,0,25,62.0,Month-to-month,Fiber optic,1,1,Bank transfer,7,1550.0,1
389,Male,0,31,20.97,Month-to-month,DSL,0,1,UPI,6,650.07,0
390,Male,0,55,105.8,Month-to-month,No,1,1,Debit Card,2,5819.0,1
391,Male,0,23,93.12,One year,No,0,1,UPI,4,2141.76,1
392,Male,0,32,114.68,Month-to-month,Fiber optic,0,0,Debit Card,1,3669.76,1
393,Female,0,62,98.16,Month-to-month,Fiber optic,1,0,Credit card,1,6085.92,1
394,Female,0,10,51.37,Month-to-month,Fiber optic,0,1,Debit Card,5,513.7,1
395,Male,0,54,44.79,Month-to-month,No,0,0,Bank transfer,5,2418.66,1
396,Female,1,52,89.77,One year,Fiber optic,0,0,Bank transfer,7,4668.04,0
397,Female,0,20,56.41,Month-to-month,Fiber optic,1,0,UPI,6,1128.2,0
398,Female,0,32,76.62,One year,DSL,0,0,Debit Card,1,2451.84,0
399,Female,1,14,20.63,Month-to-month,DSL,0,0,Credit card,7,288.82,1
400,Male,1,50,26.19,Month-to-month,Fiber optic,0,1,Credit card,6,1309.5,0
401,Female,0,28,73.54,One year,Fiber optic,0,1,Bank transfer,4,2059.12,1
402,Female,0,53,76.61,Two year,Fiber optic,1,1,Credit card,4,4060.33,0
403,Male,0,24,95.15,One year,DSL,1,1,Bank transfer,3,2283.6,0
404,Male,0,22,33.2,Month-to-month,DSL,0,0,Bank transfer,2,730.4,1
405,Female,0,30,71.32,Month-to-month,DSL,0,0,Bank transfer,5,2139.6,1
406,Female,0,63,39.44,Two year,DSL,1,0,UPI,2,2484.72,1
407,Female,0,4,29.32,Month-to-month,DSL,0,1,UPI,5,117.28,1
408,Female,1,59,61.05,Month-to-month,Fiber optic,0,0,Bank transfer,3,3601.95,0
409,Female,1,8,36.33,Two year,Fiber optic,0,0,Bank transfer,1,290.64,1
410,Female,0,12,42.18,One year,Fiber optic,0,1,Bank transfer,7,506.16,1
411,Male,0,31,51.76,Two year,DSL,0,0,Credit card,6,1604.56,1
412,Female,0,34,45.94,Two year,DSL,0,1,Bank transfer,2,1561.96,0
413,Female,0,49,28.76,Two year,Fiber optic,0,1,Bank transfer,5,1409.24,1
414,Male,0,57,28.99,Month-to-month,Fiber optic,0,0,Debit Card,2,1652.43,1
415,Male,0,26,39.32,Month-to-month,DSL,1,0,Debit Card,1,1022.32,0
416,Male,0,18,25.06,Month-to-month,Fiber optic,0,1,Debit Card,6,451.08,1
417,Male,0,38,82.65,Month-to-month,DSL,1,0,Debit Card,0,3140.7,1
418,Female,0,50,48.73,Month-to-month,Fiber optic,0,0,Bank transfer,5,2436.5,1
419,Female,0,8,47.97,Month-to-month,Fiber optic,1,0,Debit Card,7,383.76,1
420,Female,0,41,53.2,Month-to-month,DSL,1,1,Credit card,0,2181.2,0
421,Female,0,6,86.28,Month-to-month,Fiber optic,1,0,Credit card,3,517.68,1
422,Female,1,69,107.06,Month-to-month,DSL,1,1,Debit Card,6,7387.14,0
423,Female,0,44,95.91,Month-to-month,Fiber optic,0,1,UPI,4,4220.04,0
424,Male,0,64,92.75,Month-to-month,Fiber optic,0,0,Credit card,2,5936.0,1
425,Female,0,29,68.44,One year,Fiber optic,0,1,Credit card,5,1984.76,1
426,Male,0,28,89.38,Month-to-month,Fiber optic,0,0,Debit Card,7,2502.64,0
427,Male,0,11,75.28,Month-to-month,Fiber optic,0,0,Debit Card,2,828.08,1
428,Female,0,65,41.63,One year,DSL,1,1,Bank transfer,3,2705.95,0
429,Male,0,19,40.86,Month-to-month,Fiber optic,0,1,Credit card,3,776.34,0
430,Female,0,9,49.64,Month-to-month,DSL,0,0,Debit Card,2,446.76,1
431,Male,1,27,111.08,Month-to-month,DSL,1,1,Debit Card,5,2999.16,0
432,Female,0,34,74.74,Month-to-month,Fiber optic,0,1,Bank transfer,7,2541.16,1
433,Male,0,44,93.39,Two year,DSL,0,1,Credit card,6,4109.16,1
434,Female,1,68,54.66,Month-to-month,DSL,1,0,Debit Card,1,3716.88,0
435,Female,0,15,60.77,One year,Fiber optic,0,1,Bank transfer,6,911.55,0
436,Female,1,51,32.56,Month-to-month,DSL,0,0,Debit Card,1,1660.56,0
437,Female,0,13,37.13,Month-to-month,Fiber optic,1,0,UPI,7,482.69,0
438,Female,0,49,102.74,Month-to-month,DSL,1,1,UPI,4,5034.26,0
439,Male,0,70,78.48,Month-to-month,DSL,1,1,Debit Card,6,5493.6,1
440,Male,0,56,53.75,Month-to-month,DSL,0,0,Credit card,7,3010.0,0
441,Male,0,51,100.29,Month-to-month,Fiber optic,1,0,UPI,2,5114.79,1
442,Female,0,37,44.65,Month-to-month,Fiber optic,0,0,Bank transfer,2,1652.05,1
443,Male,0,17,117.6,One year,DSL,0,1,Debit Card,5,1999.2,1
444,Female,0,58,54.48,Month-to-month,DSL,0,0,Bank transfer,2,3159.84,0
445,Female,0,29,53.73,Two year,No,0,0,UPI,5,1558.17,0
446,Male,1,33,51.19,One year,DSL,0,0,Credit card,7,1689.27,1
447,Male,1,60,32.21,Month-to-month,Fiber optic,0,1,Bank transfer,2,1932.6,1
448,Female,1,55,31.11,Month-to-month,DSL,0,1,UPI,3,1711.05,0
449,Male,0,10,84.81,Month-to-month,Fiber optic,0,1,UPI,0,848.1,0
450,Female,0,47,107.51,One year,DSL,1,1,UPI,7,5052.97,0
451,Female,0,23,99.05,Month-to-month,Fiber optic,0,0,Bank transfer,2,2278.15,1
452,Female,0,21,34.11,One year,Fiber optic,0,0,UPI,0,716.31,0
453,Female,0,13,74.56,Month-to-month,Fiber optic,0,0,Debit Card,1,969.28,1
454,Female,0,33,30.56,One year,DSL,0,1,UPI,4,1008.48,0
455,Male,0,24,24.53,Month-to-month,Fiber optic,0,0,Debit Card,6,588.72,1
456,Male,0,11,85.64,Two year,Fiber optic,0,0,Credit card,6,942.04,0
457,Female,0,17,73.52,Month-to-month,DSL,0,0,Debit Card,7,1249.84,1
458,Female,0,68,28.2,Month-to-month,DSL,1,0,Credit card,1,1917.6,0
459,Male,0,47,23.49,Month-to-month,Fiber optic,0,0,Credit card,2,1104.03,1
460,Male,1,25,118.98,Month-to-month,DSL,0,1,Debit Card,6,2974.5,1
461,Female,0,21,23.0,Two year,Fiber optic,0,1,Credit card,5,483.0,1
462,Male,0,12,64.45,Month-to-month,Fiber optic,0,1,Debit Card,1,773.4,1
463,Female,0,37,70.46,Month-to-month,Fiber optic,0,1,Bank transfer,3,2607.02,1
464,Male,0,42,31.73,Month-to-month,No,0,0,Credit card,0,1332.66,0
465,Female,0,17,36.91,Month-to-month,No,0,0,Debit Card,5,627.47,1
466,Male,0,48,55.18,Month-to-month,DSL,1,1,Credit card,6,2648.64,0
467,Female,0,28,96.17,One year,Fiber optic,1,1,UPI,5,2692.76,0
468,Male,0,41,70.71,Month-to-month,DSL,0,0,Debit Card,2,2899.11,1
469,Male,0,47,83.79,Two year,Fiber optic,1,1,UPI,3,3938.13,0
470,Female,0,18,118.52,Month-to-month,Fiber optic,0,0,Credit card,0,2133.36,0
471,Male,1,71,96.8,Month-to-month,DSL,1,0,Credit card,3,6872.8,1
472,Female,0,13,63.44,One year,No,0,1,Bank transfer,1,824.72,1
473,Male,0,13,64.64,One year,DSL,0,0,Debit Card,2,840.32,0
474,Female,1,31,81.88,Month-to-month,Fiber optic,1,0,UPI,5,2538.28,1
475,Male,0,2,86.54,One year,Fiber optic,1,0,Bank transfer,5,173.08,0
476,Female,0,16,70.07,Month-to-month,Fiber optic,1,0,Credit card,1,1121.12,1
477,Male,0,9,84.49,Month-to-month,DSL,0,1,Credit card,5,760.41,1
478,Female,0,38,22.35,Two year,Fiber optic,1,1,Bank transfer,4,849.3,1
479,Male,1,54,62.96,Month-to-month,Fiber optic,1,1,UPI,2,3399.84,0
480,Female,0,56,47.89,Month-to-month,DSL,0,1,Credit card,1,2681.84,0
481,Female,1,45,32.92,One year,Fiber optic,0,0,Credit card,2,1481.4,1
482,Female,0,34,29.95,Two year,DSL,0,0,Debit Card,0,1018.3,1
483,Male,0,9,80.32,Month-to-month,Fiber optic,1,0,Bank transfer,2,722.88,1
484,Female,0,8,72.36,Month-to-month,Fiber optic,0,0,Credit card,2,578.88,1
485,Male,0,7,45.36,Month-to-month,Fiber optic,0,0,UPI,0,317.52,1
486,Female,0,36,67.1,Two year,Fiber optic,0,1,Debit Card,1,2415.6,1
487,Male,1,18,69.22,Two year,Fiber optic,0,1,Bank transfer,2,1245.96,0
488,Female,0,3,39.5,Month-to-month,Fiber optic,0,0,UPI,3,118.5,1
489,Male,1,28,85.21,Month-to-month,DSL,0,1,Credit card,2,2385.88,1
490,Male,0,70,98.09,Month-to-month,DSL,1,0,Bank transfer,1,6866.3,1
491,Female,1,44,99.15,One year,Fiber optic,0,1,Bank transfer,7,4362.6,0
492,Male,0,21,80.25,One year,Fiber optic,1,1,UPI,5,1685.25,0
493,Male,0,28,71.16,One year,Fiber optic,0,0,Bank transfer,6,1992.48,1
494,Female,0,54,26.1,Two year,DSL,0,0,UPI,0,1409.4,0
495,Male,0,54,48.78,Month-to-month,DSL,0,1,Credit card,5,2634.12,1
496,Male,0,65,29.33,Month-to-month,DSL,0,1,Debit Card,1,1906.45,1
497,Male,0,21,116.38,Month-to-month,No,0,1,UPI,4,2443.98,1
498,Female,0,13,33.51,Month-to-month,Fiber optic,1,1,Debit Card,6,435.63,1
499,Male,1,57,35.18,Month-to-month,DSL,0,1,Bank transfer,5,2005.26,1
500,Female,0,49,108.96,Month-to-month,DSL,0,0,UPI,2,5339.04,0
501,Male,0,54,114.39,One year,No,0,0,Credit card,6,6177.06,0
502,Male,0,10,96.58,Two year,DSL,0,0,UPI,2,965.8,1
503,Male,0,53,20.54,Month-to-month,Fiber optic,1,0,UPI,0,1088.62,1
504,Female,0,44,20.13,Month-to-month,DSL,0,0,UPI,2,885.72,0
505,Male,0,47,57.81,Month-to-month,No,0,1,Debit Card,6,2717.07,1
506,Male,0,53,34.34,One year,Fiber optic,0,0,Debit Card,3,1820.02,0
507,Female,0,46,21.84,One year,Fiber optic,0,0,Bank transfer,3,1004.64,1
508,Male,0,13,66.41,Month-to-month,DSL,0,1,Bank transfer,7,863.33,1
509,Female,0,37,114.31,Month-to-month,DSL,0,0,Bank transfer,5,4229.47,1
510,Female,0,24,52.38,Month-to-month,Fiber optic,0,0,Bank transfer,1,1257.12,0
511,Male,0,2,86.11,Month-to-month,Fiber optic,0,1,UPI,7,172.22,1
512,Female,0,14,85.22,Month-to-month,DSL,0,1,Debit Card,0,1193.08,1
513,Male,0,10,45.11,One year,DSL,1,0,Debit Card,4,451.1,0
514,Female,0,35,85.04,Two year,Fiber optic,0,0,Debit Card,7,2976.4,1
515,Female,0,25,41.23,Month-to-month,Fiber optic,1,1,Debit Card,5,1030.75,1
516,Male,0,3,32.2,One year,DSL,1,0,Bank transfer,1,96.6,0
517,Female,0,17,90.14,Two year,DSL,0,0,UPI,0,1532.38,0
518,Female,0,12,31.34,Month-to-month,No,0,1,Debit Card,6,376.08,1
519,Female,0,54,119.69,Month-to-month,Fiber optic,0,0,Credit card,0,6463.26,1
520,Female,0,24,38.35,Two year,Fiber optic,1,0,UPI,6,920.4,0
521,Female,0,29,79.41,Month-to-month,Fiber optic,0,0,Credit card,5,2302.89,0
522,Male,1,43,61.14,Two year,DSL,0,1,UPI,1,2629.02,0
523,Female,0,25,32.64,Two year,DSL,0,1,UPI,7,816.0,1
524,Male,0,60,22.78,One year,DSL,1,0,UPI,1,1366.8,0
525,Female,0,65,82.27,One year,Fiber optic,0,0,Credit card,2,5347.55,1
526,Male,0,28,100.68,One year,Fiber optic,0,0,Debit Card,4,2819.04,0
527,Male,0,16,104.2,One year,DSL,0,0,Debit Card,3,1667.2,1
528,Female,1,47,68.27,Month-to-month,No,0,0,Credit card,2,3208.69,1
529,Female,0,58,97.75,Month-to-month,DSL,0,1,Debit Card,0,5669.5,1
530,Female,0,27,87.28,Month-to-month,No,1,0,Bank transfer,4,2356.56,0
531,Male,0,53,92.43,One year,No,1,0,Debit Card,4,4898.79,0
532,Female,0,42,69.26,Month-to-month,DSL,1,0,Bank transfer,1,2908.92,1
533,Male,0,59,83.34,Month-to-month,DSL,0,0,Bank transfer,4,4917.06,1
534,Male,0,47,100.55,Month-to-month,Fiber optic,0,0,Bank transfer,5,4725.85,1
535,Male,0,34,59.79,One year,Fiber optic,0,0,Credit card,4,2032.86,1
536,Female,0,37,100.6,Two year,Fiber optic,0,1,Debit Card,0,3722.2,0
537,Female,0,6,79.2,Two year,No,0,1,Debit Card,5,475.2,0
538,Male,0,7,36.59,Month-to-month,Fiber optic,0,0,Credit card,5,256.13,1
539,Male,0,25,22.47,Two year,DSL,0,0,Credit card,2,561.75,1
540,Female,0,33,56.28,One year,DSL,0,0,Debit Card,4,1857.24,1
541,Male,0,55,74.67,Month-to-month,Fiber optic,0,0,Credit card,1,4106.85,1
542,Female,0,58,103.98,Month-to-month,DSL,1,1,Credit card,6,6030.84,1
543,Male,0,7,32.75,Month-to-month,Fiber optic,0,0,Bank transfer,2,229.25,1
544,Female,0,57,100.02,Two year,DSL,1,1,Credit card,1,5701.14,0
545,Male,0,12,106.3,Month-to-month,DSL,1,1,Bank transfer,4,1275.6,1
546,Female,0,16,35.07,Month-to-month,DSL,0,1,UPI,2,561.12,0
547,Male,0,43,105.16,One year,Fiber optic,0,1,Bank transfer,4,4521.88,0
548,Female,0,7,119.15,Month-to-month,DSL,0,0,Bank transfer,0,834.05,0
549,Female,0,51,92.68,Month-to-month,Fiber optic,1,1,Credit card,2,4726.68,1
550,Male,0,32,98.48,One year,Fiber optic,0,1,Debit Card,1,3151.36,0
551,Male,0,8,119.44,Month-to-month,Fiber optic,1,1,UPI,0,955.52,0
552,Female,1,45,80.55,One year,Fiber optic,0,0,UPI,3,3624.75,0
553,Male,0,59,50.79,Month-to-month,DSL,1,1,UPI,1,2996.61,1
554,Female,0,4,103.75,One year,Fiber optic,1,0,Debit Card,6,415.0,1
555,Male,0,67,81.45,One year,DSL,0,1,UPI,7,5457.15,0
556,Female,1,29,78.12,Month-to-month,Fiber optic,0,0,UPI,4,2265.48,1
557,Female,0,29,45.36,Month-to-month,DSL,0,1,Debit Card,1,1315.44,0
558,Female,0,28,95.63,One year,Fiber optic,0,0,UPI,3,2677.64,0
559,Female,0,44,28.17,One year,No,0,0,Credit card,1,1239.48,0
560,Female,0,4,112.43,One year,Fiber optic,1,0,Credit card,0,449.72,0
561,Female,0,9,52.58,Two year,Fiber optic,0,0,Bank transfer,5,473.22,1
562,Male,1,5,32.78,Month-to-month,Fiber optic,1,0,Bank transfer,7,163.9,1
563,Male,0,56,64.24,Month-to-month,DSL,1,0,Bank transfer,1,3597.44,0
564,Male,0,50,24.25,Two year,No,0,1,Credit card,2,1212.5,0
565,Female,0,15,88.46,Month-to-month,DSL,1,1,Credit card,6,1326.9,1
566,Female,0,32,110.27,Month-to-month,No,0,1,Credit card,3,3528.64,0
567,Female,0,28,103.73,Month-to-month,Fiber optic,1,0,Bank transfer,1,2904.44,1
568,Female,0,22,32.74,Month-to-month,Fiber optic,0,0,Bank transfer,3,720.28,1
569,Male,0,17,32.63,Month-to-month,Fiber optic,0,0,Bank transfer,5,554.71,1
570,Male,0,59,101.34,Two year,Fiber optic,0,1,Bank transfer,0,5979.06,1
571,Female,0,71,112.43,Month-to-month,Fiber optic,0,1,Bank transfer,2,7982.53,0
572,Male,0,57,66.07,Month-to-month,DSL,0,0,Bank transfer,4,3765.99,1
573,Male,1,26,69.9,Two year,Fiber optic,0,0,Credit card,1,1817.4,0
574,Female,0,25,51.83,Two year,Fiber optic,0,1,Debit Card,0,1295.75,0
575,Male,1,10,109.43,Month-to-month,Fiber optic,1,1,Debit Card,7,1094.3,1
576,Female,0,45,84.49,Month-to-month,Fiber optic,0,1,Bank transfer,3,3802.05,1
577,Male,0,11,48.83,One year,DSL,0,1,Debit Card,5,537.13,0
578,Female,0,53,49.88,One year,DSL,0,0,Debit Card,6,2643.64,0
579,Female,0,68,109.12,One year,Fiber optic,1,0,Credit card,3,7420.16,0
580,Female,0,28,21.36,Two year,DSL,1,0,Bank transfer,6,598.08,1
581,Female,0,65,52.27,One year,DSL,0,0,Bank transfer,5,3397.55,1
582,Male,0,49,75.44,Month-to-month,Fiber optic,0,0,Debit Card,6,3696.56,1
583,Female,0,47,34.82,One year,Fiber optic,0,0,Bank transfer,5,1636.54,1
584,Female,1,52,29.21,Month-to-month,Fiber optic,0,0,Bank transfer,0,1518.92,1
585,Female,1,54,101.53,One year,DSL,1,0,Bank transfer,1,5482.62,0
586,Male,0,60,109.44,One year,Fiber optic,0,0,Bank transfer,4,6566.4,1
587,Female,0,57,102.36,Month-to-month,DSL,1,0,Debit Card,1,5834.52,0
588,Male,0,47,109.88,Month-to-month,Fiber optic,0,0,UPI,7,5164.36,1
589,Female,0,31,75.31,Month-to-month,DSL,1,1,Debit Card,7,2334.61,1
590,Male,0,46,101.23,Month-to-month,Fiber optic,0,1,Credit card,2,4656.58,0
591,Male,0,26,58.4,One year,Fiber optic,1,0,UPI,1,1518.4,1
592,Female,0,5,86.63,Month-to-month,Fiber optic,1,0,UPI,5,433.15,1
593,Male,1,52,118.88,One year,Fiber optic,1,0,UPI,5,6181.76,0
594,Female,0,54,42.57,Month-to-month,Fiber optic,0,1,Debit Card,2,2298.78,1
595,Female,0,33,58.99,One year,DSL,0,0,Credit card,3,1946.67,0
596,Female,0,50,68.0,One year,Fiber optic,0,0,Debit Card,5,3400.0,1
597,Male,0,38,33.8,One year,DSL,0,1,Credit card,2,1284.4,0
598,Male,0,27,28.1,Month-to-month,No,0,0,Debit Card,5,758.7,1
599,Female,1,15,102.97,Two year,Fiber optic,0,0,Debit Card,4,1544.55,0
600,Female,0,61,117.68,Month-to-month,DSL,0,0,Debit Card,5,7178.48,0
601,Male,1,21,60.47,Month-to-month,Fiber optic,0,0,UPI,0,1269.87,0
602,Female,0,46,28.76,Month-to-month,DSL,0,0,Debit Card,2,1322.96,0
603,Female,0,69,26.58,Month-to-month,DSL,0,1,Credit card,6,1834.02,1
604,Female,0,6,109.13,Two year,No,0,0,Credit card,7,654.78,1
605,Male,0,38,66.38,Month-to-month,Fiber optic,0,1,Credit card,1,2522.44,0
606,Male,1,62,52.0,One year,Fiber optic,0,0,UPI,2,3224.0,0
607,Male,1,62,67.65,One year,DSL,0,0,Debit Card,3,4194.3,0
608,Female,0,46,51.83,Month-to-month,DSL,1,0,Debit Card,5,2384.18,1
609,Female,0,13,68.9,One year,No,1,0,Bank transfer,2,895.7,0
610,Female,0,3,105.96,Month-to-month,DSL,1,0,UPI,4,317.88,1
611,Male,1,6,79.23,Month-to-month,DSL,1,0,Credit card,2,475.38,0
612,Female,0,8,89.47,Month-to-month,Fiber optic,0,1,Credit card,4,715.76,1
613,Female,0,44,56.47,Two year,Fiber optic,0,0,Debit Card,7,2484.68,1
614,Female,0,33,93.85,Two year,Fiber optic,0,0,Credit card,7,3097.05,1
615,Female,0,50,86.66,Month-to-month,DSL,0,0,Debit Card,5,4333.0,1
616,Male,0,11,31.96,Month-to-month,DSL,0,0,Debit Card,1,351.56,1
617,Male,0,28,77.26,One year,DSL,0,0,Bank transfer,5,2163.28,0
618,Female,1,70,45.67,Month-to-month,No,0,0,UPI,3,3196.9,1
619,Male,0,41,100.41,Two year,DSL,0,0,Debit Card,0,4116.81,1
620,Male,0,16,62.59,Month-to-month,Fiber optic,1,0,Debit Card,1,1001.44,1
621,Female,1,68,119.47,Month-to-month,Fiber optic,0,1,Debit Card,1,8123.96,1
622,Female,0,48,29.25,One year,Fiber optic,0,0,Bank transfer,7,1404.0,0
623,Male,1,56,98.03,Month-to-month,Fiber optic,0,0,Debit Card,0,5489.68,1
624,Female,0,64,87.37,Two year,DSL,0,1,UPI,2,5591.68,0
625,Male,0,59,96.75,Two year,DSL,0,1,UPI,5,5708.25,0
626,Female,1,62,50.75,Month-to-month,Fiber optic,1,1,Credit card,2,3146.5,1
627,Male,0,11,69.21,Month-to-month,DSL,0,0,UPI,2,761.31,1
628,Female,0,18,99.65,Two year,Fiber optic,0,1,Credit card,5,1793.7,1
629,Male,0,19,43.25,Two year,Fiber optic,0,0,UPI,3,821.75,0
630,Male,0,55,42.6,Month-to-month,Fiber optic,0,0,Credit card,1,2343.0,1
631,Male,0,26,75.11,One year,DSL,1,1,Debit Card,4,1952.86,0
632,Female,0,6,72.36,Month-to-month,No,0,0,Bank transfer,0,434.16,1
633,Male,1,4,48.23,Month-to-month,DSL,1,1,Bank transfer,1,192.92,1
634,Male,0,29,49.81,Two year,Fiber optic,1,1,Bank transfer,2,1444.49,0
635,Female,0,59,47.78,Month-to-month,Fiber optic,1,1,Debit Card,0,2819.02,1
636,Female,0,17,97.15,Two year,Fiber optic,0,1,Bank transfer,4,1651.55,0
637,Male,0,43,85.19,Month-to-month,Fiber optic,0,0,UPI,1,3663.17,0
638,Male,0,66,103.24,One year,No,0,0,Credit card,1,6813.84,1
639,Female,1,34,117.55,Month-to-month,No,0,1,Debit Card,3,3996.7,1
640,Female,0,8,67.42,Month-to-month,Fiber optic,1,1,Bank transfer,1,539.36,0
641,Female,0,13,26.67,One year,DSL,1,1,UPI,1,346.71,0
642,Female,0,8,24.81,Month-to-month,Fiber optic,1,1,UPI,4,198.48,1
643,Female,0,65,49.57,Month-to-month,Fiber optic,1,1,Debit Card,4,3222.05,1
644,Male,0,43,113.25,Month-to-month,DSL,0,1,Debit Card,0,4869.75,1
645,Female,0,39,72.32,Month-to-month,DSL,0,0,Bank transfer,2,2820.48,1
646,Male,0,59,47.18,One year,DSL,0,0,Credit card,4,2783.62,0
647,Male,0,44,59.92,Month-to-month,DSL,1,1,Bank transfer,0,2636.48,0
648,Male,0,9,79.86,Month-to-month,Fiber optic,1,0,Bank transfer,1,718.74,1
649,Female,0,37,85.29,Month-to-month,No,0,0,Debit Card,7,3155.73,1
650,Male,0,36,35.39,Month-to-month,Fiber optic,1,0,Bank transfer,0,1274.04,1
651,Male,0,28,117.7,Month-to-month,Fiber optic,1,1,Bank transfer,7,3295.6,0
652,Female,0,42,74.48,Month-to-month,No,1,1,Credit card,0,3128.16,1
653,Male,0,43,33.57,Month-to-month,DSL,1,1,UPI,0,1443.51,1
654,Male,0,42,109.36,One year,Fiber optic,0,0,UPI,7,4593.12,1
655,Female,0,66,27.46,One year,Fiber optic,0,1,Credit card,5,1812.36,0
